Item No.	PART NUMBER	revision	QTY	Description	Material	Finish	Treatment	Colour	Comments	SecondProcess	Third Process	Author	Approved	Asset	SW-Folder Name(Folder Name)	SW-File Name(File Name)	SW-Configuration Name(Configuration Name)	Distributor	mass	DrawnDate	OEM_Internet	OEM_Supplier	OEM_Data_Sheet	Qb_Code	QB_Catergory	Sheet Metal Thickness	Spare_Part	Supplier_Part_Number
1.2.13.7	      AS 1237.1 L - 4ZP		1	PLAIN WASHER - LARGE 4ZP	ZINC PLATE				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - large_2_as	AS 1237.1 L - 4ZP		0.769			Costless Bolts						
1.2.13.8	      AS 1420 - M6 x 25-NSS		1	M6 x 25 Socket Head Cap Screw Stainless Steel	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M6 x 25-NSS		0.01			Costless Bolts						
1.2.14	    AWS-A-001609	2	4	CHAIN GUARD PLATE - SHORT	MS - GR250	ZINC			LASERCUT	MACHINE		CL	CL		C:\AWS PDM\aws\	AWS-A-001609	Default		0.1	19/08/2020						6	-	
1.2.14.1	      		1	Sheet	MS - GR250												Default		0.1							6		
1.2.15	    AWS-A-001611	2	4	CHAIN GUARD PLATE - LONG	MS - GR250	ZINC			LASERCUT	MACHINE		CL	CL		C:\AWS PDM\AWS\	AWS-A-001611	Default		0.2	19/08/2020						6	YES	
1.2.15.1	      		1	Sheet	MS - GR250												Default		0.2							6		
1.2.16	    AWS-Z-001653	2	3	CONVEYOR DRIVE ASSEMBLY	AS PER BOM	NATURAL			ASSEMBLY			CL	DG		C:\AWS PDM\AWS\	AWS-Z-001653	Right		41.7	19/08/2020							-	
1.2.16.1	      AWS-A-001644	3	1	MOTOR SHAFT HEAD	MS - 1045 Grade	NATURAL			MACHINE			CL	CL		C:\AWS PDM\AWS\	AWS-A-001644	Default		19.6	19/08/2020							-	
1.2.16.2	      AWS-Z-001798	1	2	SPROCKET 16B-21-WH20-2012-50	REFER DATA SHEETS	NATURAL			PURCHASE			CL	 		C:\AWS PDM\AWS\	AWS-Z-001798	Default		0.4	19/08/2020							-	
1.2.16.2.1	        OEM-16B21-1	-	1	SPROCKET PLATEWHEEL 16B21-1	REFER DATA SHEET	NATURAL			PURCHASE			MJF			C:\AWS PDM\OEM\1051. Transmission\	OEM-16B21-1	Sprocket-16B21-1PW		0.2	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	16B21-1
1.2.16.2.2	        OEM-WH20	-	1	WELD ON TAPERLOCK HUB - WH20	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-WH20	Default		0.1	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	WH20
1.2.16.2.3	        OEM-2012-50	-	1	TAPERLOCK BUSH - 2012 - 50MM BORE	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-2012-50	Default		0.1	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	2012-50
1.2.16.3	      AWS-A-001736	1	1	PARALLEL KEY	MS - 1045 Grade	NATURAL			PURCHASE	CUTTING		CL	CL		C:\AWS PDM\AWS\	AWS-A-001736	Default		0.1	19/08/2020							-	
1.2.16.4	      AWS-Z-002431	2	1	HELICAL BEVEL GEARED MOTOR	REFER TO BOM	NATURAL			PURCHASE			CL	DG		C:\AWS PDM\AWS\	AWS-Z-002431	Default		16.0	19/08/2020							-	
1.2.16.4.1	        OEM-SK9022.1AZBD-90LP4TF	1	1	HELICAL BEVEL GEARED MOTOR	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1021. Geared Motor\	OEM-SK9022.1AZBD-90LP4TF	Default		16.0	20/03/2019	https://www.nord.com/cms/en/product_catalogue/geared_motors/helical_bevel_geared_motors/pdp_helical_bevel_geared_motors_1527.jsp	Nord Drive Systems	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1021_SK9022.1AZBD-90LP4.pdf	1021	Geared Motor		YES	SK9022.1AZBD-90LP4TF
1.2.16.5	      OEM-UCFL210	-	2	BEARING UCFL210	Gray Cast Iron	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1003. Bearings\	OEM-UCFL	OEM-UCFL210		2.59	20/03/2019	http://bearingwholesalers.com.au/product-listing/	BEARING WHOLESALERS		1051	Transmission		YES	UCFL210
1.2.16.6	      OEM-KES14-50	-	1	MISUMI PARALLEL KEY	MS - 1045 Grade	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1018. Fasteners\	OEM-KES14-50	Default		0.05	29/03/2019	https://sg.misumi-ec.com	MISUMI	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1018_MISUMI%20PARALLEL%20KEYS.pdf	1018	Fasteners		YES	KES14-50
1.2.16.7	      OEM-KEG14-45	-	1	MISUMI PARALLEL KEY 	MS - 1045 Grade	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1018. Fasteners\	OEM-KEG14-45	Default		0.04	01/04/2019	https://sg.misumi-ec.com	MISUMI	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1018_MISUMI%20PARALLEL%20KEYS.pdf	1018	Fasteners		YES	KEG14-45
1.2.17	    AWS-Z-001655	1	3	CONVEYOR TAIL ASSEMBLY	AS PER BOM	NATURAL			ASSEMBLY			CL	CL		C:\AWS PDM\AWS\	AWS-Z-001655	Default		22.9	19/08/2020							-	
1.2.17.1	      AWS-A-001654	2	1	SHAFT TAIL	SS304	NATURAL			MACHINE			CL	CL		C:\AWS PDM\AWS\	AWS-A-001654	Default		17.0	19/08/2020							-	
1.2.17.2	      AWS-Z-001798	1	2	SPROCKET 16B-21-WH20-2012-50	REFER DATA SHEETS	NATURAL			PURCHASE			CL	 		C:\AWS PDM\AWS\	AWS-Z-001798	Default		0.4	19/08/2020							-	
1.2.17.2.1	        OEM-16B21-1	-	1	SPROCKET PLATEWHEEL 16B21-1	REFER DATA SHEET	NATURAL			PURCHASE			MJF			C:\AWS PDM\OEM\1051. Transmission\	OEM-16B21-1	Sprocket-16B21-1PW		0.2	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	16B21-1
1.2.17.2.2	        OEM-WH20	-	1	WELD ON TAPERLOCK HUB - WH20	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-WH20	Default		0.1	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	WH20
1.2.17.2.3	        OEM-2012-50	-	1	TAPERLOCK BUSH - 2012 - 50MM BORE	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-2012-50	Default		0.1	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	2012-50
1.2.17.3	      OEM-UCFL210	-	2	BEARING UCFL210	Gray Cast Iron	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1003. Bearings\	OEM-UCFL	OEM-UCFL210		2.59	20/03/2019	http://bearingwholesalers.com.au/product-listing/	BEARING WHOLESALERS		1051	Transmission		YES	UCFL210
1.2.18	    AWS-A-001656	2	1	ENCLOSURE BRACKET	MS - GR250	ZINC			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001656	Default		1.3	19/08/2020						4	-	
1.2.18.1	      		1	Sheet	MS - GR250												Default		1.3							4		
1.2.19	    AWS-A-001737	1	6	CHAIN - 16B-1_118 LINKS	MS	NATURAL			PURCHASE	ASSEMBLY		CL	DG		C:\AWS PDM\AWS\	AWS-A-001737	Default		9.6	19/08/2020							YES	
1.2.20	    AWS-A-001657	1	1	EZYMESH CABLE MESH EM300Z	MS	ZINC			PURCHASE	CUTTING		CL	CL		C:\AWS PDM\AWS\	AWS-A-001657	Default		3.0	19/08/2020							-	
1.2.21	    AWS-A-002776	1	1	TERMINAL BOX BRACKET	MS - GR250	ZINC			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002776	Default		2.1	19/08/2020						4	-	
1.2.21.1	      		1	Sheet	MS - GR250												Default		2.1							4		
1.2.22	    AWS-A-001652	1	3	TORQUE ARM BUSH	MS - 1045 Grade	NATURAL			MACHINE			CL	CL		C:\AWS PDM\aws\	AWS-A-001652	Default		0.6	19/08/2020							-	
1.2.23	    OEM-ISO325PYS		3	ISO ENCLOSED SWITCH 3P 25A		NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-ISO325PYS	Default	REXEL	0.4	26/07/2021	https://www.nhp.com.au/Catalogs/NHP_AU_Catalog/NHP_AU_Catalog-Categories/NHP_AU_Catalog-217587/NHP_AU_Catalog-387/NHP_AU_Catalog-764/NHP_AU_Catalog-856/ISO325PYS	NHP	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\ISO325PYS-227685-datasheet.pdf	1058	Electrical		YES	ISO325PYS
1.2.24	    OEM-EM300Z	-	1	EZYMESH CABLE MESH	Plain Carbon Steel	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1058. Electrical\	OEM-EM300Z	Default		6.3	21/03/2019	https://www.ezystrut.com.au/	EZYSTRUT	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1058_EzyStrut-Cable-Support-Systems-Catalogue-web.pdf	1058	Electrical		-	EM300Z
1.2.25	    OEM-SDV2212	-	1	200X200X120 TERMINAL BOX	MS	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1016. Enclosure\	OEM-SDV2212	Default	ELTECH	1.4	21/03/2019	https://eltech.com.au/product/mild-steel-terminal-box	ELTECH	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1016_ELTECH-Product-Specification-Sheet-ESDVB.01	1016	Enclosure		-	SDV2212
1.2.26	    OEM-EMSCZ	-	2	EZYSTRUT BOTTOM JOINER	MS	ZINC			PURCHASE			MJF			C:\AWS PDM\OEM\1005. Cable\	OEM-EMSCZ	Default	EZYSTRUT	0.0	10/07/2019	https://www.ezystrut.com.au/products/cable-support-systems/mesh/bottom-joiner/emsc/	EZYSTRUT	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1005_EMSCZ_EZYSTRUT CABLE TRAY BOTTOM JOINER.JPG	1005	Cable	2	-	EMSCZ
1.2.26.1	      		1	Sheet	MS												Default		0.0							2		
1.2.27	    OEM-EMSZ	-	2	EZYSTRUT SIDE JOINER	MS	ZINC			PURCHASE			MJF			C:\AWS PDM\OEM\1005. Cable\	OEM-EMSZ	Default	EZY STRUT	0.2	10/07/2019	https://www.ezystrut.com.au/products/cable-support-systems/mesh/side-joiner/ems/	EZY STRUT	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1005_EMSZ_EZYSTRUT CABLE TRAY CONNECTOR.JPG	1005	Cable	2	-	EMSZ
1.2.27.1	      		1	Sheet	MS												Default		0.2							2		
1.2.28	    OEM-SDV3212	-	1	300X200X120 TERMINAL BOX	MS	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1016. Enclosure\	OEM-SDV3212	Default	ELTECH	1.9	21/03/2019	https://eltech.com.au/product/mild-steel-terminal-box	ELTECH	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1016_ELTECH-Product-Specification-Sheet-ESDVB.01	1016	Enclosure		-	SDV3212
1.2.29	    GB_HEXAGON_TYPE9 M6-SZP		8	M6 NYLOC NUT Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\nyloc\	prevailing torque type style 1_gb	GB_HEXAGON_TYPE9 M6-SZP		0.0			Costless Bolts						
1.2.30	    AS 1420 - M6 x 16-NZP		8	M6 x 16 SOCKET HEAD CAP SCREW G12.9 Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M6 x 16-NZP		0.01			Costless Bolts						
1.2.31	    AS 1237.1 N - 6ZP		47	M6 FLAT WASHER Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 6ZP		0.0			Costless Bolts						
1.2.32	    AS 1111.2 - M6 x 16-NNZP		12	M6 x 16 MACHINE SCREW ZP	Zinc Plate				Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\bolts and screws\machine screws\	hex screw gradec_1_as	AS 1111.2 - M6 x 16-NNZP		0.0			Costless Bolts						
1.2.33	    AS 1111.2 - M5 x 16-NNZP		15	M5 x 16 MACHINE SCREW - ZP	Zinc Plate				Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\bolts and screws\machine screws\	hex screw gradec_1_as	AS 1111.2 - M5 x 16-NNZP		0.0			Costless Bolts						
1.2.34	    GB_FASTENER_WASHER_WSLW 6ZP		29	M6 SPRING WASHER Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\spring lock washers\	wave single coil spring lock washers_gb	GB_FASTENER_WASHER_WSLW 6ZP		0.00			Costless Bolts						
1.2.35	    AS 1111.1 - M6 x 30 x 18-NNZP		2	M6 x 30 HEX HEAD BOLT - ZP	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\hex head\	hex bolt gradec_1_as	AS 1111.1 - M6 x 30 x 18-NNZP		0.0095			Costless Bolts						
1.2.36	    B18.3.5M - 8 x 1.25 x 30 Socket FCHS  -- 30NZP		40	CSK M8 X 30 SOCKET HEAD SCREW - Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	socket countersunk head screw_1_am	B18.3.5M - 8 x 1.25 x 30 Socket FCHS  -- 30NZP		0.014			Costless Bolts						
1.2.37	    AS 1112.1 S1 - M6-D-NZP		2	M6 HEX NUT - ZP	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\hex nuts\	hexagon nut style 1 (grades a and b)_as	AS 1112.1 S1 - M6-D-NZP		0.003			Costless Bolts						
1.2.38	    AS 1237.1 N - 12ZP		12	M12 FLAT WASHER Z/P	Plain Carbon Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 12ZP		0.0			Costless Bolts						
1.2.39	    AS 1112.1 S1 - M16-D-NZP		27	M16 HEX NUT Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\hex nuts\	hexagon nut style 1 (grades a and b)_as	AS 1112.1 S1 - M16-D-NZP		0.039			Costless Bolts						
1.2.40	    AS 1237.1 N - 16ZP		30	M16 FLAT WASHER Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 16ZP		0.0			Costless Bolts						
1.2.41	    GB_FASTENER_WASHER_WSLW 16ZP		27	M16 SPRING WASHER Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\spring lock washers\	wave single coil spring lock washers_gb	GB_FASTENER_WASHER_WSLW 16ZP		0.01			Costless Bolts						
1.2.42	    AS 1420 - M6 x 12-NZP		6	M6 x 12 Socket Head Cap Screw - ZP	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M6 x 12-NZP		0.01			Costless Bolts						
1.2.43	    B18.3.5M - 8 x 1.25 x 16 Socket FCHS  -- 16NZP		27	CSK M8 X 16 SOCKET HEAD SCREW - Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	socket countersunk head screw_1_am	B18.3.5M - 8 x 1.25 x 16 Socket FCHS  -- 16NZP		0.009			Costless Bolts						
1.2.44	    AS 1112.1 S1 - M12-D-NZP		12	M12 HEX NUT Z/P	316 SS				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\hex nuts\	hexagon nut style 1 (grades a and b)_as	AS 1112.1 S1 - M12-D-NZP		0.017			Costless Bolts						
1.2.45	    AS 1420 - M4 x 12-NZP		6	M4 x 12 Socket Head Cap Screw - ZP	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M4 x 12-NZP		0.00			Costless Bolts						
1.2.46	    AS 1111.1 - M16 x 150 x 44-NNZP		3	M16 X 150 X 44 HEX HEAD BOLT - ZP	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\hex head\	hex bolt gradec_1_as	AS 1111.1 - M16 x 150 x 44-NNZP		0.2767			Costless Bolts						
1.2.47	    AWS-A-001997	3	2	PALLET STOP BRACKET	SS304 2B - NO PVC	NATURAL			LASERCUT	FOLDING		MF	CL		C:\AWS PDM\AWS\	AWS-A-001997	Default		4.2	24/04/2019						8	-	
1.2.47.1	      		1	Sheet	SS304 2B - NO PVC												Default		4.2							8		
1.2.48	    AS 1111.2 - M8 x 20-NNZP		8	M8 x 20 MACHINE SCREW - Z/P	Zinc Plate				Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\bolts and screws\machine screws\	hex screw gradec_1_as	AS 1111.2 - M8 x 20-NNZP		0.0143			Costless Bolts						
1.2.49	    AS 1237.1 N - 8MS		8	M8 FLAT WASHER - Z/P	Mild Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 8MS		0.0			Costless Bolts						
1.3	  AWS-Z-009404		1	CONVEYOR - LH 3 STANTION DRIVE	AS PER BOM	NATURAL			ASSEMBLY			FQ		True	C:\AWS PDM\AWS\007000-014000\	AWS-Z-009404	Default		0.0	03/06/2021							-	
1.3.1	    AWS-B-009800	1	1	CENTRAL TOESTOP CONVEYOR 3 STATION PAINTED	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			FQ	CL		C:\AWS PDM\AWS\007000-014000\	AWS-B-009800	Default		370.0	29/06/2021							-	
1.3.1.1	      AWS-B-009801	1	1	CONVEYOR 3 STATION WELDMENT - CENTRAL TOESTOP	AS PER BOM	NATURAL			WELDING			FQ	CL		C:\AWS PDM\AWS\007000-014000\	AWS-B-009801	Default		370.0	29/06/2021							-	
1.3.1.1.1	        AWS-B-001562	4	1	CONVEYOR STRINGER WELDMENT - DRIVE SIDE	MS	NATURAL			WELDING			CL	CL		C:\AWS PDM\AWS\	AWS-B-001562	Default		150.3	19/08/2020							-	
1.3.1.1.1.1	          AWS-A-001561	3	1	CONVEYOR DRIVE STRINGER - 3 DRIVE	MS - GR250	NATURAL			3D LASER			CL	CL		C:\AWS PDM\AWS\	AWS-A-001561	Default<As Machined>		79.5	19/08/2020							-	
1.3.1.1.1.1.1	            	INIT-01	1	180 PFC	BHP - 300 PLUS							pdmwadmin					Default<As Machined>		79.5									
1.3.1.1.1.2	          AWS-B-001560	1	3	CONVEYOR SUPPORT LEG WELDMENT	MS	NATURAL			WELDING			CL	CL		C:\AWS PDM\AWS\	AWS-B-001560	Default		5.0	19/08/2020							-	
1.3.1.1.1.2.1	            AWS-A-001559	1	1	SUPPORT LEG	MS - C350LO	NATURAL			CUTTING			CL	DG		C:\AWS PDM\AWS\	AWS-A-001559	Default<As Machined>		3.3	19/08/2020							-	
1.3.1.1.1.2.1.1	              		1	75x75x5.0 SHS	AS 1163-C350LO												Default<As Machined>		3.3									
1.3.1.1.1.2.2	            AWS-A-001557	2	1	SUPPORT LEG FOOT PLATE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001557	Default		1.7	19/08/2020						16	-	
1.3.1.1.1.2.2.1	              		1	Sheet	MS - GR250												Default		1.7							16		
1.3.1.1.1.3	          AWS-A-001566	2	1	HEAD DRIVE PLATE OUTSIDE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-001566	Default		14.3	19/08/2020						12	-	
1.3.1.1.1.3.1	            		1	Sheet	MS - GR250												Default		14.3							12		
1.3.1.1.1.4	          AWS-A-001568	2	1	HEAD DRIVE PLATE INSIDE	MS	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001568	Default		2.7	19/08/2020						6	-	
1.3.1.1.1.4.1	            		1	Sheet	MS												Default		2.7							6		
1.3.1.1.1.5	          AWS-A-001571	2	2	MID DRIVE PLATE OUTSIDE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-001571	Default		12.8	19/08/2020						12	-	
1.3.1.1.1.5.1	            		1	Sheet	MS - GR250												Default		12.8							12		
1.3.1.1.1.6	          AWS-A-001574	3	2	MID DRIVE PLATE INSIDE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001574	Default		5.2	19/08/2020						6	-	
1.3.1.1.1.6.1	            		1	Sheet	MS - GR250												Default		5.2							6		
1.3.1.1.1.7	          AWS-A-001577	2	1	TAIL PLATE INSIDE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001577	Default		2.3	19/08/2020						6	YES	
1.3.1.1.1.7.1	            		1	Sheet	MS - GR250												Default		2.3							6		
1.3.1.1.1.8	          AWS-A-001580	1	3	TENSIONER SUPPORT	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-001580	Default		0.2	19/08/2020						12	-	
1.3.1.1.1.8.1	            		1	Sheet	MS - GR250												Default		0.2							12		
1.3.1.1.2	        AWS-B-001594	4	1	CONVEYOR STRINGER WELDMENT	MS	NATURAL			WELDING			CL	CL		C:\AWS PDM\AWS\	AWS-B-001594	Default		150.3	19/08/2020							-	
1.3.1.1.2.1	          AWS-A-001595	3	1	CONVEYOR STRINGER - 3 DRIVE	MS - GR250	NATURAL			3D LASER			CL	CL		C:\AWS PDM\AWS\	AWS-A-001595	Default<As Machined>		79.5	19/08/2020							-	
1.3.1.1.2.2	          AWS-B-001560	1	3	CONVEYOR SUPPORT LEG WELDMENT	MS	NATURAL			WELDING			CL	CL		C:\AWS PDM\AWS\	AWS-B-001560	Default		5.0	19/08/2020							-	
1.3.1.1.2.2.1	            AWS-A-001559	1	1	SUPPORT LEG	MS - C350LO	NATURAL			CUTTING			CL	DG		C:\AWS PDM\AWS\	AWS-A-001559	Default<As Machined>		3.3	19/08/2020							-	
1.3.1.1.2.2.1.1	              		1	75x75x5.0 SHS	AS 1163-C350LO												Default<As Machined>		3.3									
1.3.1.1.2.2.2	            AWS-A-001557	2	1	SUPPORT LEG FOOT PLATE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001557	Default		1.7	19/08/2020						16	-	
1.3.1.1.2.2.2.1	              		1	Sheet	MS - GR250												Default		1.7							16		
1.3.1.1.2.3	          AWS-A-001566	2	1	HEAD DRIVE PLATE OUTSIDE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-001566	Default		14.3	19/08/2020						12	-	
1.3.1.1.2.3.1	            		1	Sheet	MS - GR250												Default		14.3							12		
1.3.1.1.2.4	          AWS-A-001568	2	1	HEAD DRIVE PLATE INSIDE	MS	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001568	Default		2.7	19/08/2020						6	-	
1.3.1.1.2.4.1	            		1	Sheet	MS												Default		2.7							6		
1.3.1.1.2.5	          AWS-A-001571	2	2	MID DRIVE PLATE OUTSIDE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-001571	Default		12.8	19/08/2020						12	-	
1.3.1.1.2.5.1	            		1	Sheet	MS - GR250												Default		12.8							12		
1.3.1.1.2.6	          AWS-A-001574	3	2	MID DRIVE PLATE INSIDE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001574	Default		5.2	19/08/2020						6	-	
1.3.1.1.2.6.1	            		1	Sheet	MS - GR250												Default		5.2							6		
1.3.1.1.2.7	          AWS-A-001577	2	1	TAIL PLATE INSIDE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001577	Default		2.3	19/08/2020						6	YES	
1.3.1.1.2.7.1	            		1	Sheet	MS - GR250												Default		2.3							6		
1.3.1.1.2.8	          AWS-A-001580	1	3	TENSIONER SUPPORT	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-001580	Default		0.2	19/08/2020						12	-	
1.3.1.1.2.8.1	            		1	Sheet	MS - GR250												Default		0.2							12		
1.3.1.1.3	        AWS-A-001584	3	2	CONVEYOR TAIL END PLATE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-001584	Default		10.3	19/08/2020						6	YES	
1.3.1.1.3.1	          		1	Sheet	MS - GR250												Default		10.3							6		
1.3.1.1.4	        AWS-A-009804	1	1	FLOOR SUPPORT CENTRE	MS - GR250	NATURAL			LASERCUT	FOLDING		FQ	CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-009804	Default		8.7	29/06/2021						6	-	
1.3.1.1.4.1	          		1	Sheet	MS - GR250												Default		8.7							6		
1.3.1.1.5	        AWS-A-001585	2	2	FLOOR SUPPORT CENTRE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-001585	Default		8.7	19/08/2020						6	-	
1.3.1.1.5.1	          		1	Sheet	MS - GR250												Default		8.7							6		
1.3.1.1.6	        AWS-A-001587	2	2	FLOOR SUPPORT PLATE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-001587	Default		3.6	19/08/2020						6	-	
1.3.1.1.6.1	          		1	Sheet	MS - GR250												Default		3.6							6		
